v_mean,v_std,a_mean,heading_change_ratio,maneuverability_sigma,label
0.4249080154738648,0.025755707603397633,0.3400169393445849,0.02351413396555131,3.6139139671040157,bird
0.43747777900742696,0.045717155851355974,0.3397157848758698,0.04241201565211193,2.062942812497142,bird
0.45659736289904984,0.037436550104811395,0.29051708577021684,0.025198597369532085,3.6238493930129496,bird
0.43047596864658866,0.04034784915522992,0.3261163354676024,0.0313470094460369,2.7464347537255476,bird
0.4382853001043133,0.037526646241328315,0.2857978352097395,0.03203348401432482,2.7363365710701877,bird
0.45721669944734705,0.04344669908133041,0.3309370295675471,0.03516675296697013,2.600206306254794,bird
0.43585577715956314,0.030335940643976232,0.3235790588148678,0.027042825791168693,3.223331855438365,bird
0.4572746810719789,0.03601405915490292,0.32590292776287744,0.025505306482933532,3.5855841940869713,bird
0.43442573740945195,0.03871282527883204,0.3278028808173053,0.028852837013280376,3.0112188180377233,bird
0.4428582132887605,0.028278043337582562,0.29712718824119416,0.025344972758003494,3.4945083527555387,bird
0.43843099286890574,0.03933516900177418,0.3223987460980615,0.026116897459952382,3.357324947531535,bird
0.4214110227016106,0.030439243633379447,0.310137771627374,0.025866865656817038,3.258184230619077,bird
0.42330142933340914,0.029921122160027368,0.3252916098983428,0.024186974413838522,3.5001010065134115,bird
0.4482545142185699,0.03551159123060828,0.3281402028761814,0.025425962301588834,3.525823238244001,bird
0.45677539655567295,0.037256760012812015,0.3270699329671644,0.028830223317009313,3.1686186669061236,bird
0.4694083878139012,0.04207959105008384,0.3282205200466977,0.03052377355347521,3.075592108834607,bird
0.43685842584737156,0.031204327750756215,0.3225376285558634,0.02448629315042488,3.56804463958175,bird
0.4394665166996735,0.03428373929682821,0.30427337902444457,0.03501589389584638,2.5100277001575795,bird
0.4693581339217183,0.029261438865072306,0.31974234792940137,0.024712284297998044,3.798430866003347,bird
0.4488159432368703,0.05422638279203129,0.3581014683572628,0.048701096268914223,1.8431087639519526,bird
0.41819340279604433,0.03926467854230461,0.3307444179058116,0.02611528142276381,3.202551929695285,bird
0.44805528421288543,0.04425715985639379,0.3418224368964277,0.03083122499253966,2.906411345603005,bird
0.45368953397882317,0.05618119223053842,0.31130880138887923,0.04438531451574457,2.0442782955508725,bird
0.42092606243065217,0.03996391844220987,0.33830782836840106,0.033734947382683185,2.4954176883440424,bird
0.4422042689349517,0.04726234188869026,0.3443567753801405,0.033759163820193235,2.619682920025988,bird
0.41274547525907085,0.03809804044698585,0.31221883913997966,0.02694638143446316,3.063346295400749,bird
0.45764530133637044,0.03695044214687055,0.3666284615308191,0.02599864366746741,3.520399535379593,bird
0.4664314794889101,0.04347070512596439,0.33864198806899104,0.02878666610552424,3.2404978639675837,bird
0.43216999996199246,0.029638118292374383,0.3175591940200112,0.025254794253952193,3.4223461066815,bird
0.4393827649010374,0.052453427863233024,0.3442248911315749,0.04150832200765887,2.1170334524641157,bird
0.44080073655269647,0.05579134589399429,0.28253642154866443,0.05107692937277963,1.7259943564568074,bird
0.44095762281027906,0.03440969951837167,0.31026146765472323,0.02543450510235044,3.467263368937166,bird
0.4358989713674125,0.043872467830401427,0.3443236414060671,0.034351383373256966,2.537811221641027,bird
0.46365137604257894,0.0391097796458994,0.33500027065859006,0.024737405760852742,3.748436753984919,bird
0.44371522075984676,0.035873755374906405,0.3012458106584479,0.027269585796143744,3.2541697419527087,bird
0.4468077496390084,0.044497513123831385,0.3024137888420789,0.03685499334160072,2.4246157358004763,bird
0.45366177015354675,0.03525960611332717,0.3216233278990452,0.02435336398204141,3.725510002222084,bird
0.4583470960886078,0.030143867180973213,0.30731772111216826,0.024140051746729643,3.7972451867952834,bird
0.4580528430170001,0.040696376500490496,0.2991927902005938,0.03075119000897138,2.978995702814516,bird
0.45884291419177337,0.037390234548727294,0.3210386637383874,0.027011831351300856,3.397224639518942,bird
0.4128065468682697,0.04416686106477801,0.31014679456442973,0.04748008460419575,1.7388266529542105,bird
0.46393664136332063,0.034849777672775514,0.3184143586324545,0.024052876201453462,3.8574823334730435,bird
0.46369759211304995,0.04552225473479339,0.291833364602669,0.031160555858938215,2.97608993052357,bird
0.4341979709136363,0.03380894055014146,0.2909026506267137,0.025988154560041967,3.341380861406024,bird
0.46598534369718436,0.03762769090860798,0.3099903562537542,0.028037445994078786,3.3239054444541822,bird
0.4125593709905196,0.04527134498121433,0.25849350458315673,0.039909772494147844,2.067410251646256,bird
0.751099054794066,0.13958543519194958,0.3568786573787389,0.2288360362604846,0.6564493824460588,bird
0.7646343745172292,0.13691107165254382,0.3940634759777255,0.21417694566145748,0.7140184147901616,bird
0.7770579422723097,0.14219337815907518,0.4028369151947116,0.22606145187415272,0.6874724727374756,bird
0.7149657727915917,0.12555014726054772,0.34444664352762566,0.22622109558551903,0.6320924071633447,bird
0.7389092352901291,0.1392309136550505,0.37276706446208846,0.2069475697426932,0.7140999595527935,bird
0.7557381219823667,0.13069547374069537,0.36697357160406513,0.223885401245587,0.6751090931515555,bird
0.7276116200099568,0.13811364128998418,0.3680116073700062,0.19241342930360494,0.7562969209001238,bird
0.7541016833771226,0.14090666572548302,0.40011257859478155,0.2287608771998968,0.6592901718463362,bird
0.7344630243764517,0.12952497265635923,0.33397015556264786,0.2293201219718881,0.6405546995654302,bird
0.7455256416903646,0.13772203769502664,0.37951507339326546,0.21943530023473407,0.6794921690803767,bird
0.7472223871960529,0.13945519999371628,0.40959364481976235,0.20465284687305568,0.7302310671283744,bird
0.7517412654527869,0.125977325402418,0.35913201326426947,0.21050870239813005,0.714211134478128,bird
0.7621710554935397,0.14443182324102616,0.3756707130106209,0.21270894182684202,0.7166300349488411,bird
0.743425148852539,0.1237182353662856,0.346943052019984,0.213881241868801,0.6951729485284647,bird
0.7157540987462877,0.1275838906374295,0.37353131277311846,0.19698077174544767,0.7267217316643512,bird
0.7953356451801912,0.14779675046940394,0.3534877773068202,0.20109436287763158,0.7910040988151422,bird
0.7716803395406997,0.1383518265088128,0.4249819158322293,0.20876038142385955,0.7392947408355817,bird
0.7605208562607226,0.1386903608674429,0.40632354367282375,0.221580808992205,0.6864475636631416,bird
0.7491327430473315,0.14224507279162288,0.3689145958336599,0.21817822483481678,0.6867137262194787,bird
0.7565337331747661,0.1395868912593216,0.37727485699355995,0.21105750632849427,0.7168953780242973,bird
0.784521618016823,0.1419831632488847,0.36712988284151316,0.21281396521602625,0.7372810881358322,bird
0.7112748754318539,0.12767255793720203,0.3633990804701533,0.22124131225611257,0.6429831953889951,bird
0.7017402052186382,0.1258008879285558,0.35513468850646834,0.2090115203960411,0.6714820387579273,bird
0.7604454047616379,0.14993925475292733,0.38528373330152477,0.19160841739607026,0.7937459686983708,bird
0.7360838738079962,0.1315559335927232,0.3698783986566419,0.23330094481361283,0.6310144248989329,bird
0.7691079931038249,0.14730776407003152,0.42395255844557717,0.21936974541851903,0.701195236328593,bird
0.7330750075276397,0.1369909455483656,0.38299227568098954,0.22598923779701785,0.6487674875962789,bird
0.7347151151906486,0.13827940733428712,0.3948792198521752,0.19970742172570705,0.7357884025222051,bird
0.7531220526618222,0.1424217750349432,0.40673959910189794,0.21502932681948195,0.7004804078525054,bird
0.7385190924709453,0.1335914934621715,0.3450836568144595,0.20974757471377517,0.7041951863466731,bird
0.7316212590810198,0.13436970075861518,0.30189719878781196,0.22101750182044044,0.6620457910523554,bird
0.7403574344121182,0.13083007965140822,0.3691739902048447,0.1946129535919367,0.7608478354501891,bird
0.7529267958238807,0.13891103906130517,0.3804051860787442,0.2219992424023238,0.6783122306662166,bird
0.755413136637766,0.13782608454861023,0.33852707059261666,0.2238697328775018,0.674866009732616,bird
0.7430388512198872,0.13543035867930572,0.35634110627787247,0.21671270159105827,0.6857337032150799,bird
0.7188067677855974,0.13495808012192279,0.33693293341199987,0.22428451718374012,0.6409752638988521,bird
0.7738306125230535,0.15359942534449392,0.41236983778504194,0.1995553600189631,0.7755515599803561,bird
0.7182692389756501,0.12531470681886017,0.3788335431927972,0.2292450529913771,0.6266365804036855,bird
0.7334319087131919,0.12710282414434584,0.4071222560083555,0.22791418458060567,0.6436012561471032,bird
0.7465642577533446,0.13612550691548528,0.4091151631302759,0.2265084213989641,0.6591909955801507,bird
0.7947986841900014,0.14342970815125436,0.3443190419214757,0.2146489254196065,0.7405540146090546,bird
0.7200895155217778,0.12803699154009834,0.3812844924295103,0.2232877513715012,0.6449855509218962,bird
0.7759388805949745,0.13786961033752954,0.38927097009516026,0.21626442499897983,0.7175807240995894,bird
0.7495430611620215,0.13321965325696464,0.3963931785641448,0.217395478051224,0.6895637569770486,bird
0.760355157536724,0.1457124112091704,0.39903871816710945,0.22174890055344346,0.6857777738971728,bird
0.7631651667130731,0.13077486794022236,0.37138320488173615,0.20506021847338848,0.7443297010745124,bird
0.794316237471013,0.14970344998415472,0.4298537353527558,0.195127833634633,0.8141460778750059,bird
0.715860676687426,0.12472529712359544,0.34089198353028183,0.20746283266494675,0.6901070323216435,bird
0.7305207194062967,0.1294638740480092,0.3468538393579331,0.22062196149177982,0.6622350628238326,bird
0.7500372264706145,0.13101898081783314,0.3763647548587635,0.21426726956811415,0.700092298321702,bird
1.1316087420229453,0.40625964294920847,0.8573484793889482,0.14939915742013887,1.5148707562869599,drone
1.026798040258129,0.3695288147541268,0.8250239479956296,0.14735877528353586,1.3935944998745535,drone
1.052003775508148,0.40410133501191503,0.7157771992997265,0.15643077381582599,1.3450011994914106,drone
1.0306965919825701,0.40584351769791577,0.7256822711002534,0.15645966838873906,1.3175163153109393,drone
1.0427744134071535,0.37239577568983695,0.8998820792807838,0.15091426766103766,1.381934729045078,drone
1.0898934786012713,0.37325374133137407,0.8815308091469214,0.14889183469265405,1.463998388852398,drone
1.0639474087796181,0.37540414630418933,0.6468324013895734,0.150419220451323,1.414634623906302,drone
1.0146564709664274,0.3633890840959628,0.8733951613908484,0.15218132234444504,1.3334758821569677,drone
1.1007765078007674,0.4018965843979561,0.9561460703015722,0.1515257620058299,1.452914816951188,drone
1.0601555193388557,0.36584963196659354,0.7308225758401323,0.1480881203619725,1.431781571616625,drone
1.0218811549646516,0.3783131789197978,0.8221302524879717,0.15538048171529287,1.3153201542192017,drone
0.995542320714977,0.36755733763957377,0.7524805601348272,0.15479861876626902,1.28623458517092,drone
1.074651824770609,0.39249539312703874,0.8541742775263008,0.15223473863725015,1.4118270704430815,drone
1.0221026616993705,0.3829235900414934,0.7698075815611939,0.1530063394640964,1.3360188902761694,drone
1.1146457395829952,0.4071497610855665,0.8717110991945868,0.1535268400974885,1.4520449588613502,drone
1.020327253343388,0.3588836346363044,0.6563535622551604,0.15170480605547884,1.3451404348033555,drone
1.1414334954742433,0.42598683581076224,0.8011864795712108,0.1526942550928476,1.4950489560652336,drone
0.9576162333113216,0.3621517466671341,0.7885599800076912,0.14972170434916532,1.2791874199179833,drone
1.0431599054747036,0.38280397764679597,0.6635996868657054,0.15077147308312597,1.3837548972489326,drone
1.022132136037243,0.3643345199966017,0.6466883969627045,0.1503554845575489,1.3596127320265579,drone
1.0685623620343794,0.3574629424390593,0.7419963455977447,0.14944427689998807,1.4300394619925696,drone
1.0444413282617753,0.3732389300187543,0.5470052347770966,0.15349160181761884,1.3609022864162283,drone
1.0284260563529954,0.3550870307154328,0.6541862712220938,0.15061593797812453,1.3656191566398932,drone
1.1057933379720624,0.40908423421358336,0.7378426013628618,0.153343181644293,1.4422382522010722,drone
1.0567339966233527,0.3554711054312474,0.7688972535721247,0.1490136469421677,1.4182966086728455,drone
1.1914287195389979,0.43352783792218813,0.6950212853033332,0.15359097955086481,1.5514217293871932,drone
1.0910645451292114,0.3811316603207024,0.6772322179104661,0.14761267336025694,1.4782714814101179,drone
1.087212267262026,0.3835087657771581,0.7386398170186614,0.14983278941190425,1.45122557640931,drone
1.074117572733877,0.3774805219337395,0.7064993305045514,0.14909541567217055,1.440837363095708,drone
1.055629417090168,0.3705686091819981,0.6569639940980879,0.14975473852436555,1.4098027521192193,drone
1.0778913750911794,0.3709535659011156,0.8921892070344659,0.15149618402870152,1.4229864988022254,drone
1.1244695204236033,0.4066777369219097,0.7339034105030345,0.15204444218712007,1.4791241405418452,drone
1.132975535493676,0.4198705645319984,0.6728233013542044,0.15293333621515787,1.4816508442846614,drone
1.1772583621512136,0.39705682870613723,0.7229576837811651,0.14855184481403366,1.5849703927562555,drone
1.1108332289027933,0.3933476771934453,0.8511899292555983,0.15348649037153542,1.4474588318214732,drone
1.0577756110607754,0.38204338662064075,0.8406657348328486,0.149895885896186,1.4113388026041074,drone
1.1084819481129196,0.3804052412121962,0.6840398245711966,0.14859914879619163,1.491900033574192,drone
1.0368986245167666,0.3580520951817714,0.8406809452300316,0.1515213017914011,1.368642690573885,drone
1.1535233290584372,0.42535656476143663,0.7028927916281507,0.1521322799676004,1.5164653678866291,drone
1.0677495161324118,0.3901361115140615,0.7020547315575407,0.1518192213020711,1.4065983584628785,drone
1.0981522571204327,0.3905045261581313,0.8969679104061871,0.14973803337719704,1.4667560099288857,drone
1.1267157533460175,0.4295174042437609,0.7218981388243713,0.15569054405607888,1.4473703906557294,drone
1.1599768958443517,0.44129277774378256,0.9428531126657447,0.15282700748811567,1.518017335805802,drone
1.09796121784912,0.3744872731136873,0.7878613934704815,0.14992426081417928,1.4646792545139327,drone
1.087137339427653,0.3915851865200968,0.6877607168395652,0.14921721424046017,1.457111941278399,drone
1.0562319385682004,0.3605126183251035,0.955321069853981,0.1487688752999272,1.4199551910856505,drone
1.1386099801761298,0.4122548242821265,0.9054550756501042,0.1524185670039342,1.4940481900556404,drone
1.035661956581889,0.35049004616311813,0.6639763942869591,0.14733979675612155,1.405805870343552,drone
1.054079380821953,0.34203351680271366,0.7059449289093598,0.14790991780431215,1.4252906272581214,drone
1.1284074800623949,0.39259037220320614,0.8445608307141282,0.1489394536388939,1.5152476781310844,drone
1.0474842356453238,0.37816463613799434,0.723187528027968,0.1577338718000856,1.3281591593182953,drone
1.1225203800804635,0.3843117635848257,0.7110232872696475,0.14916442698348892,1.50506897045696,drone
1.0874353002719095,0.3574762288741694,0.708965730654153,0.14748708936397292,1.4746087970927797,drone
1.0425961832095427,0.3860936183441419,0.7948140895437192,0.14886948010856968,1.400676637193571,drone
1.1516072236317947,0.41780362120128084,0.844414122145617,0.15250882045113048,1.5102085118234783,drone
1.123415741623441,0.3810626669163506,0.7648836173604852,0.1485484253796729,1.5125156323923648,drone
1.0647177876094636,0.3816877183020285,0.7884246335559454,0.15345805209028932,1.3876257214858152,drone
1.0172721289199926,0.3649947933649006,0.8341977311329547,0.1526547375705911,1.3327673874825199,drone
1.033655615037669,0.40419061743946394,0.659125727649712,0.15877997656444862,1.3019902816077318,drone
1.0937353696951415,0.4290751154476805,0.7834205707222521,0.15683141197886777,1.394783426303056,drone
1.1160828040646762,0.38058804518013495,0.6345924418054324,0.15097889222423816,1.47845342910395,drone
0.9850304801662807,0.34672245544871927,0.6031847671361328,0.15168529799559974,1.2987742217989764,drone
1.106657086371199,0.42189739660237524,0.8717022734228757,0.15706858395683082,1.4091308371884406,drone
1.0711312624345706,0.36537459977070436,0.6921206811045161,0.14826216896208969,1.4449065493886333,drone
1.0488796968256553,0.3712989801707944,0.7401220952506911,0.15227876019434058,1.3775705117788044,drone
1.1304952894614961,0.4161549713369749,0.7765081476233301,0.15375196681277808,1.4705357786386999,drone
0.9997466704508216,0.3545320080998253,0.8296085728505487,0.1525572951995027,1.3106432120705864,drone
1.1396155731200284,0.4044533749164861,0.856783829873819,0.15771747485136983,1.4451274473444236,drone
1.048841331996741,0.3647283221491116,0.8615198580917323,0.1467964499103575,1.428965110365301,drone
1.0534699799150995,0.38042369291398404,0.7630922972088625,0.15075387186387493,1.3975943989858781,drone
1.0340123123228142,0.36037729918978395,0.5340110364102503,0.149755512722899,1.3809257717410572,drone
1.0570736854004454,0.3579767430368084,0.7191791952332144,0.14800865171293406,1.4283859448602545,drone
1.0555114948461335,0.3768423415368506,0.800070115985926,0.151876411514023,1.3899530268867586,drone
1.1414920315153538,0.395008824727455,0.6194684902009506,0.14934808741308694,1.5286239299794047,drone
1.0096089458969593,0.3667846631022672,0.7829447034866324,0.14945355572444774,1.3510591881034877,drone
1.1554708822127129,0.42307361207579874,0.8153550433690732,0.15008949505505104,1.5397001737621356,drone
1.0882767187483995,0.3654330591242454,0.8098901479889901,0.1474290544453912,1.4763307162249224,drone
1.0209450803332158,0.35756351627058347,0.776240026020799,0.1507509596384789,1.3544711452251683,drone
1.0569717844107405,0.3784761467579373,0.6605692014667007,0.15083903507122665,1.4014484012575166,drone
1.0849350617287115,0.3980669603928772,0.8987914387399113,0.14982812228371378,1.4482310423135636,drone
1.1211531600797007,0.4350553775034203,0.9649035406132102,0.15580616711609205,1.4391559486598977,drone
1.0340135632963574,0.3664979262103535,0.6633453242841186,0.15140084906453485,1.3659204255285753,drone
1.11687517812508,0.41025171525881843,0.7575977384535186,0.15046823702228934,1.4845241375845826,drone
1.0739097656152925,0.3620488595397429,0.6495304562453613,0.149080552001666,1.4407022335315218,drone
1.0721508332426006,0.3934624343722033,0.6935898238913735,0.15104510972311494,1.4196349616966317,drone
1.000558845467469,0.33637999907967936,0.7436023486931899,0.14737736906085558,1.3578107184704213,drone
1.1578609765978678,0.43264800368417267,0.919405555750587,0.1534590926600644,1.5090071728859762,drone
1.103873969874562,0.37631821611779354,0.7426105036120955,0.1489341994698323,1.4823558928925273,drone
1.0195182539145804,0.3792568828646612,0.6636606462873008,0.15470709352196155,1.3179906058084865,drone
1.0195267999609468,0.34419099861444913,0.7024065411192646,0.14960326778807295,1.3629659509709382,drone
1.1022070508830286,0.39657499187470396,0.8916805690012567,0.15322134200229362,1.4387039360419125,drone
1.0570785789024513,0.4084787868954752,0.7113960099903432,0.15642986875569465,1.3514972242585672,drone
1.0927458127750205,0.4034371868535633,0.7593122098241436,0.15085410958445863,1.448736724893578,drone
1.0783521578877735,0.4222962425218806,0.7563908636663905,0.15338149408906615,1.4060966043962206,drone
1.0590452392055936,0.3628753605596341,0.7388239740425566,0.14749104138402874,1.436072179212667,drone
1.0818925500254604,0.3625330483198497,0.7972277543034233,0.14890732240408572,1.4530999987981557,drone
1.0207428659474054,0.3765212991654837,0.5879588328206692,0.15731027991409616,1.2977374325508624,drone
0.9894611257660502,0.3746739885685351,0.7612671471934712,0.15698690727778247,1.260558134044917,drone
1.0426668457366448,0.36086671945737986,0.7014836075508701,0.14963308697327507,1.393623205719441,drone
1.165284968097828,0.4195497760119831,0.7901426153251727,0.148727837542227,1.5669938924748654,drone
1.0776776036701174,0.4150436785145167,0.7871033070819702,0.1535977909287521,1.4032382146873807,drone
1.1040092011862555,0.37839007552298515,0.6820996293045575,0.15416931238023934,1.4321954302893198,drone
1.0522782404977091,0.36850848961792376,0.7005181102577156,0.15015155377977676,1.401613300372452,drone
1.014586166628166,0.3511848971330501,0.6092918846989582,0.14939271458329076,1.358272643692098,drone
1.113078572564142,0.37760562002727727,1.0022119747719904,0.1485708811542998,1.4983716358324062,drone
1.091550372483035,0.3928254369832196,0.7968337986748969,0.147100536731058,1.4840786438708569,drone
1.083400623298874,0.410827521642989,0.7640439833711671,0.15495494768076662,1.3983348251261492,drone
1.0614223331315646,0.36239544025459736,0.6433797830833339,0.15174666679700044,1.3989317986446266,drone
1.1773771202235166,0.4370654619260437,0.8321827628904528,0.15308460509543548,1.5381956538413146,drone
1.1285014338197348,0.38736801419865413,0.8610810741785941,0.14572899798939645,1.548757774216217,drone
1.0455286091306013,0.37367931665763876,0.6709169758582848,0.14707560731550431,1.4217481143053214,drone
1.0982259039203661,0.4097676285832152,0.6193099044353061,0.1541419812741004,1.4249455582293402,drone
1.0768310937504564,0.40889165569018876,0.8652817023040346,0.1548858796205864,1.3904753686639346,drone
1.090501812496769,0.3893431528012324,0.6917075267521108,0.14758311076600283,1.4778050011354762,drone
1.058830687672745,0.3710249520965449,0.8841178918486765,0.14938116569811907,1.4176143849323903,drone
1.0525308525826689,0.34653251465155316,0.6804182257717738,0.15307532588231085,1.3751724030919332,drone
1.0650179173732426,0.371222157324393,0.6728542936202703,0.1474555512260852,1.4445187555583905,drone
1.0837613661156291,0.4021276384793139,0.9094926683441187,0.1528101291668595,1.418433642924084,drone
1.1268089084897777,0.3853679721992953,0.709326483073345,0.14770345753058056,1.5257627681220138,drone
1.0907903995604915,0.4050291510417003,0.7405266517800072,0.15317308792980436,1.424250389772709,drone
1.1470680161247875,0.39669834288066225,0.8236894874607068,0.14569459188383474,1.5746103487958905,drone
1.0071942928802204,0.3493445293572254,0.752480025184361,0.15075212812295513,1.336217843264039,drone
1.1555036290418628,0.40985971867840465,0.7137054793890908,0.14723127473938674,1.5696348582293806,drone
1.050130155451729,0.355416104703311,0.8693623608149064,0.14954982086985777,1.4043801156564821,drone
1.0501214466129933,0.3855396426063984,0.8676093098420482,0.1566060087679725,1.3410923239829302,drone
1.0772117699995682,0.3684120352970362,0.764336231808116,0.1446181675067712,1.489723181695023,drone
1.0278759078128767,0.36948161528554246,0.7219761817971255,0.1543604809391518,1.3317787881446426,drone
1.0812656539739112,0.3819469848918446,0.7258554596490571,0.15134910604716653,1.42882822776768,drone
1.1146058216767754,0.38365387694817243,0.7325818745927664,0.1523829119772982,1.4628928984576681,drone
1.0979156969959714,0.405051082195192,0.9274685685762636,0.1536565655990341,1.4290433029326992,drone
1.0665160410737258,0.36734219079141095,0.6263316679417699,0.1487513628755821,1.4339495167162664,drone
1.0221151650325242,0.3738217089642572,0.6818457252215999,0.14831774832071012,1.3782694289025097,drone
1.1372973586215451,0.4310027572605267,0.8253905303867398,0.15356413263735186,1.481193352839546,drone
1.1373997390913455,0.4135434318032695,0.7681146849804135,0.15018739675132742,1.514631853866339,drone
1.0317210573568045,0.3772506906834773,0.9148832181671376,0.1524584457362866,1.3534377981556043,drone
1.0240220064940924,0.3737411710402304,0.8751273817841194,0.15172404125497857,1.3498402336683273,drone
1.169216196881864,0.40126578217151304,0.672172294626223,0.15292826258238176,1.5290953640963787,drone
1.0800070941217603,0.38282445298256185,0.8075272882045826,0.1541451233450422,1.4012781310143696,drone
1.100641955020713,0.3932963760431384,0.7218609719363986,0.15081629760243745,1.4595710876986496,drone
1.092130412504646,0.4201493784117805,0.6306678562128792,0.15285190666432427,1.42899642543279,drone
1.147809544996013,0.42746209333469865,0.7882518187545502,0.14968159174115359,1.5336592584135742,drone
1.0270767199303803,0.3667629024442275,0.6954182296367692,0.15409540969725427,1.3330324095191781,drone
1.0397645116037784,0.39982430902192106,0.699657990046251,0.15332017699769981,1.356323195228326,drone
1.0821496027204285,0.3949774781064211,0.8372460705413429,0.15225102057064072,1.4215252636739122,drone
